"participant"	"rhymeTarget"	"item"	"coupletOrder"	"conditionLabel"	"vowelFirst"	"durationVowelFirst"	"vowelSecond"	"durationVowelSecond"	"rhymeRating"	"question"	"poa"	"manner"	"rhymeMatch"	"rhymeText"	"cohortSize"	"trial"	"file"
"1078"	"1017"	"vice"	"18"	"VoicelessFirst"	"voice"	"AY1"	0.23	"AY1"	0.36	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"eyes"	"In him what distant deeps or vice \nSo burnt the fire of thine eyes"	21	45	"hrlaura4_1017_18_1.wav"
"1079"	"1017"	"vice"	"18"	"VoicelessFirst"	"voice"	"AY1"	0.23	"AY1"	0.36	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"eyes"	"In him what distant deeps or vice \nSo burnt the fire of thine eyes"	5	45	"hrlaura4_1017_18_1.wav"
"1080"	"1152"	"vice"	"18"	"VoicelessFirst"	"voice"	"AY1"	0.26	"AY1"	0.29	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"eyes"	"In him what distant deeps or vice \nSo burnt the fire of thine eyes"	21	75	"hrlaura4_1152_18_1.wav"
"1081"	"1152"	"vice"	"18"	"VoicelessFirst"	"voice"	"AY1"	0.26	"AY1"	0.29	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"eyes"	"In him what distant deeps or vice \nSo burnt the fire of thine eyes"	5	75	"hrlaura4_1152_18_1.wav"
"1082"	"1148"	"vice"	"18"	"VoicelessFirst"	"voice"	"AY1"	0.15	"AY1"	0.26	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"eyes"	"In him what distant deeps or vice \nSo burnt the fire of thine eyes"	21	31	"hrlaura4_1148_18_1.wav"
"1083"	"1148"	"vice"	"18"	"VoicelessFirst"	"voice"	"AY1"	0.15	"AY1"	0.26	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"eyes"	"In him what distant deeps or vice \nSo burnt the fire of thine eyes"	5	31	"hrlaura4_1148_18_1.wav"
"1084"	"1146"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.18	"OY1"	0.16	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	58	"hrlaura4_1146_17_1.wav"
"1085"	"1139"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.21	"OY1"	0.22	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	72	"hrlaura4_1139_17_1.wav"
"1086"	"944"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.19	"OY1"	0.15	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	84	"hrlaura4_944_17_1.wav"
"1087"	"974"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.14	"OY1"	0.23	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	73	"hrlaura4_974_17_1.wav"
"1088"	"990"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.23	"OY1"	0.17	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	67	"hrlaura4_990_17_1.wav"
"1089"	"1123"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.16	"OY1"	0.17	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	63	"hrlaura4_1123_17_1.wav"
"1090"	"870"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.13	"OY1"	0.17	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	41	"hrlaura4_870_17_1.wav"
"1091"	"1134"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.24	"OY1"	0.23	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	82	"hrlaura4_1134_17_1.wav"
"1092"	"1094"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.17	"OY1"	0.22	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	29	"hrlaura4_1094_17_1.wav"
"1093"	"1155"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.21	"OY1"	0.21	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	63	"hrlaura4_1155_17_1.wav"
"1094"	"1136"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.19	"OY1"	0.12	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	59	"hrlaura4_1136_17_1.wav"
"1095"	"602"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.19	"OY1"	0.21	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	2	"hrlaura4_602_17_1.wav"
"1096"	"970"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.19	"OY1"	0.18	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	26	"hrlaura4_970_17_1.wav"
"1097"	"1149"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.2	"OY1"	0.26	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	48	"hrlaura4_1149_17_1.wav"
"1098"	"336"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.23	"OY1"	0.29	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	16	"hrlaura4_336_17_1.wav"
"1099"	"1153"	"voice"	"17"	"VoicelessFirst"	"voice"	"OY1"	0.19	"OY1"	0.23	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"joys"	"Gave thee such a tender voice \nSo making all the vales of joys"	5	33	"hrlaura4_1153_17_1.wav"
"1100"	"1154"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.2	"EY1"	0.22	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	28	"hrlaura4_1154_15_2.wav"
"1101"	"924"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.17	"EY1"	0.18	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	2	"hrlaura4_924_15_2.wav"
"1102"	"776"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.19	"EY1"	0.13	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	35	"hrlaura4_776_15_2.wav"
"1103"	"1152"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.21	"EY1"	0.24	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	22	"hrlaura4_1152_15_2.wav"
"1104"	"1140"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.06	"EY1"	0.12	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	55	"hrlaura4_1140_15_2.wav"
"1105"	"1138"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.13	"EY1"	0.2	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	81	"hrlaura4_1138_15_2.wav"
"1106"	"930"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.16	"EY1"	0.13	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	9	"hrlaura4_930_15_2.wav"
"1107"	"1133"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.23	"EY1"	0.16	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	78	"hrlaura4_1133_15_2.wav"
"1108"	"1079"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.14	"EY1"	0.14	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	78	"hrlaura4_1079_15_2.wav"
"1109"	"1137"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.21	"EY1"	0.15	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	56	"hrlaura4_1137_15_2.wav"
"1110"	"1148"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.17	"EY1"	0.1	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	79	"hrlaura4_1148_15_2.wav"
"1111"	"1116"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.14	"EY1"	0.15	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	14	"hrlaura4_1116_15_2.wav"
"1112"	"945"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.15	"EY1"	0.03	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	74	"hrlaura4_945_15_2.wav"
"1113"	"1135"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.29	"EY1"	0.21	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	72	"hrlaura4_1135_15_2.wav"
"1114"	"1017"	"wave"	"15"	"VoicedFirst"	"voice"	"EY1"	0.16	"EY1"	0.19	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"fricative"	"safe"	"And taste, to him the gushing wave \nAway did seem to mourn so safe"	22	28	"hrlaura4_1017_15_2.wav"
"1115"	"944"	"way"	"84"	NA	"bad"	"EY1"	0.17	"AW1"	0.1	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	83	"hrlaura4_944_84_2.wav"
"1116"	"970"	"way"	"84"	NA	"bad"	"EY1"	0.23	"AW1"	0.12	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	46	"hrlaura4_970_84_2.wav"
"1117"	"1149"	"way"	"84"	NA	"bad"	"EY1"	0.3	"AW1"	0.17	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	49	"hrlaura4_1149_84_2.wav"
"1118"	"1123"	"way"	"84"	NA	"bad"	"EY1"	0.28	"AW1"	0.12	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	72	"hrlaura4_1123_84_2.wav"
"1119"	"1136"	"way"	"84"	NA	"bad"	"EY1"	0.25	"AW1"	0.2	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	37	"hrlaura4_1136_84_2.wav"
"1120"	"336"	"way"	"84"	NA	"bad"	"EY1"	0.24	"AW1"	0.25	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	77	"hrlaura4_336_84_2.wav"
"1121"	"1134"	"way"	"84"	NA	"bad"	"EY1"	0.23	"AW1"	0.25	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	84	"hrlaura4_1134_84_2.wav"
"1122"	"870"	"way"	"84"	NA	"bad"	"EY1"	0.21	"AW1"	0.14	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	12	"hrlaura4_870_84_2.wav"
"1123"	"602"	"way"	"84"	NA	"bad"	"EY1"	0.2	"AW1"	0.03	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	33	"hrlaura4_602_84_2.wav"
"1124"	"1155"	"way"	"84"	NA	"bad"	"EY1"	0.2	"AW1"	0.15	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	29	"hrlaura4_1155_84_2.wav"
"1125"	"1094"	"way"	"84"	NA	"bad"	"EY1"	0.22	"AW1"	0.17	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	83	"hrlaura4_1094_84_2.wav"
"1126"	"1146"	"way"	"84"	NA	"bad"	"EY1"	0.23	"AW1"	0.23	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	27	"hrlaura4_1146_84_2.wav"
"1127"	"990"	"way"	"84"	NA	"bad"	"EY1"	0.3	"AW1"	0.2	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	33	"hrlaura4_990_84_2.wav"
"1128"	"1139"	"way"	"84"	NA	"bad"	"EY1"	0.27	"AW1"	0.18	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	16	"hrlaura4_1139_84_2.wav"
"1129"	"1153"	"way"	"84"	NA	"bad"	"EY1"	0.32	"AW1"	0.16	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	83	"hrlaura4_1153_84_2.wav"
"1130"	"974"	"way"	"84"	NA	"bad"	"EY1"	0.18	"AW1"	0.15	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"Through long abandoned levels nosed his way \nAnd in his final valley went to ground"	127	60	"hrlaura4_974_84_2.wav"
"1131"	"1139"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.24	"AY1"	0.2	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	80	"hrlaura4_1139_6_2.wav"
"1132"	"944"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.12	"AY1"	0.08	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	81	"hrlaura4_944_6_2.wav"
"1133"	"602"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.2	"AY1"	0.07	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	66	"hrlaura4_602_6_2.wav"
"1134"	"1123"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.26	"AY1"	0.04	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	54	"hrlaura4_1123_6_2.wav"
"1135"	"870"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.07	"AY1"	0.18	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	53	"hrlaura4_870_6_2.wav"
"1136"	"970"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.21	"AY1"	0.13	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	37	"hrlaura4_970_6_2.wav"
"1137"	"1146"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.2	"AY1"	0.03	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	7	"hrlaura4_1146_6_2.wav"
"1138"	"336"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.32	"AY1"	0.18	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	7	"hrlaura4_336_6_2.wav"
"1139"	"1136"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.24	"AY1"	0.06	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	44	"hrlaura4_1136_6_2.wav"
"1140"	"974"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.19	"AY1"	0.21	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	82	"hrlaura4_974_6_2.wav"
"1141"	"1149"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.19	"AY1"	0.09	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	46	"hrlaura4_1149_6_2.wav"
"1142"	"1094"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.2	"AY1"	0.13	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	26	"hrlaura4_1094_6_2.wav"
"1143"	"1134"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.24	"AY1"	0.18	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	31	"hrlaura4_1134_6_2.wav"
"1144"	"990"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.23	"AY1"	0.15	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	39	"hrlaura4_990_6_2.wav"
"1145"	"1155"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.15	"AY1"	0.2	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	51	"hrlaura4_1155_6_2.wav"
"1146"	"1153"	"wide"	"6"	"VoicedFirst"	"voice"	"AY1"	0.21	"AY1"	0.21	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"night"	"Until it bore an apple wide \nThe tree, it grew both day and night"	50	57	"hrlaura4_1153_6_2.wav"
"1147"	"930"	"wind"	"83"	NA	"bad"	"IH1"	0.09	"IY1"	0.19	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	75	"hrlaura4_930_83_2.wav"
"1148"	"930"	"wind"	"83"	NA	"bad"	"IH1"	0.09	"IY1"	0.19	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	75	"hrlaura4_930_83_2.wav"
